34203.40755,1,16563541,16,5857100,-1
34203.59994,1,11599111,230,5853000,1
34203.59994,1,10795752,250,5867500,-1
34203.59994,1,13126986,10,5851700,1
34203.59994,1,1918308,30,5868000,-1
34203.59994,1,3647226,1,5850500,1
34203.59994,1,1918106,100,5868600,-1
34203.59994,1,12040928,2,5850400,1
34203.59994,1,11368988,20,5869000,-1
34203.59994,1,1366993,4,5850000,1
34203.59994,1,2050120,17,5870000,-1
34203.59994,1,1370558,3,5850000,1
34203.59994,1,2134900,40,5870000,-1
34203.59994,1,1668565,5,5850000,1
34203.59994,1,2681097,300,5870000,-1
34203.59994,1,2114188,2,5850000,1
34203.59994,1,3272621,50,5870000,-1
34203.59994,1,2117274,30,5850000,1
34203.59994,1,3554411,14,5870000,-1
34203.59994,1,2127309,5,5850000,1
34203.59994,1,3562673,75,5870000,-1
34203.59994,1,2776078,5,5850000,1
34203.59994,1,3566430,150,5870000,-1
34203.59994,1,2854293,10,5850000,1
34203.59994,1,3647238,20,5870000,-1
34203.59994,1,3171647,5,5850000,1
34203.59994,1,3647240,15,5870000,-1
34203.59994,1,3172468,5,5850000,1
34203.59994,1,5049505,70,5870000,-1
34203.59994,1,3184267,5,5850000,1
34203.59994,1,5926279,2,5870000,-1
34203.59994,1,3304030,4,5850000,1
34203.59994,1,9486047,27,5870000,-1
34203.59994,1,3549791,36,5850000,1
34203.59994,1,9702616,15,5870000,-1
34203.59994,1,3561189,1,5850000,1
34203.59994,1,11587707,100,5870000,-1
34203.59994,1,3585371,10,5850000,1
34203.59994,1,12759816,5,5870000,-1
34203.59994,1,3647228,98,5850000,1
34203.59994,1,1996321,1000,5872200,-1
34203.59994,1,3647230,6,5850000,1
34203.59994,1,3647231,10,5850000,1
34203.59994,1,3647232,5,5850000,1
34203.59994,1,3647233,3,5850000,1
34203.59994,1,3647235,10,5850000,1
34203.59994,1,3647236,5,5850000,1
34203.59994,1,3647237,5,5850000,1
34203.59994,1,3688678,65,5850000,1
34203.59994,1,4406694,6,5850000,1
34203.59994,1,4725562,25,5850000,1
34203.59994,1,4726308,6,5850000,1
34203.59994,1,4727127,8,5850000,1
34203.59994,1,4731365,10,5850000,1
34203.59994,1,6057645,300,5850000,1
34203.59994,1,7552794,40,5850000,1
34203.59994,1,10138545,800,5850000,1
34203.59994,1,10183494,3349,5850000,1
34203.59994,1,11592601,15,5850000,1
34203.59994,1,12136452,1,5850000,1
34203.59994,1,8712887,50,5849500,1
34203.60015,3,16538191,10,5854600,1
34203.60016,3,16563536,18,5856900,-1
34203.60017,3,16563541,16,5857100,-1
34203.60017,3,16554356,18,5854600,1
34203.60021,3,16556599,10,5854700,1
34203.60023,3,16563530,18,5856800,-1
34203.60025,3,16563538,18,5857000,-1
34203.95477,1,16617159,18,5854500,1
34204.10536,1,16632807,18,5854700,1
34204.10541,1,16632813,2,5854600,1
34204.1277,3,16502634,100,5857100,-1
34204.32879,1,16655686,16,5857900,-1
34204.32882,1,16655691,18,5858000,-1
34204.32892,3,16617159,18,5854500,1
34204.32894,3,16632807,18,5854700,1
34204.32898,3,16632813,2,5854600,1
34204.36363,1,16658480,18,5854700,1
34204.36366,1,16658483,18,5854600,1
34204.36368,1,16658486,2,5854500,1
34204.39839,1,16661173,18,5857600,-1
34204.39842,1,16661182,18,5857700,-1
34204.56747,3,16556387,100,5853700,1
34204.56765,3,16655686,16,5857900,-1
34204.56767,3,16658483,18,5854600,1
34204.56767,3,16655691,18,5858000,-1
34204.56767,3,16658480,18,5854700,1
34204.56769,3,16658486,2,5854500,1
34204.5677,3,16661182,18,5857700,-1
34204.56773,3,16661173,18,5857600,-1
34204.57083,1,16675424,16,5857900,-1
34204.57087,1,16675431,18,5858000,-1
34204.57671,1,16675936,100,5854700,1
34204.5771,1,16675969,900,5856800,-1
34204.62134,1,16679201,18,5856700,-1
34204.70427,1,16685587,10,5814800,1
34204.89428,1,16704576,18,5855000,1
34204.89437,1,16704590,18,5854900,1
34204.89439,1,16704592,2,5854800,1
34204.89444,3,16675424,16,5857900,-1
34204.89445,3,16675431,18,5858000,-1
34204.89447,3,16679201,18,5856700,-1
34205.1751,4,16675969,50,5856800,-1
34205.17528,3,16704576,18,5855000,1
34205.17529,3,16704590,18,5854900,1
34205.17529,3,16704592,2,5854800,1
34205.18108,1,16730960,100,5856800,-1
34205.309,1,16746392,18,5856500,-1
34205.36634,1,16751233,100,5784600,1
34205.36673,1,16751271,100,5927400,-1
34205.38232,3,16730960,100,5856800,-1
34205.38846,1,16752894,100,5856500,-1
34205.43499,1,12767108,1000,5848500,1
34205.43499,1,1304744,100,5874100,-1
34205.43499,1,2117277,20,5848000,1
34205.43499,1,3647242,32,5874100,-1
34205.43499,1,877391,10,5846900,1
34205.43499,1,13406354,200,5874300,-1
34205.43499,1,4294238,49,5846900,1
34205.43499,1,1444975,100,5874800,-1
34205.43499,1,11909644,100,5845000,1
34205.43499,1,1918157,19,5874900,-1
34205.43499,1,1373335,2,5844900,1
34205.43499,1,1278150,175,5875000,-1
34205.43499,1,10751395,200,5842500,1
34205.43499,1,2854047,100,5875000,-1
34205.43499,1,3647244,9,5875000,-1
34205.43499,1,9823165,100,5875000,-1
34205.43499,1,1346304,100,5875900,-1
34205.73454,4,16746392,18,5856500,-1
34205.73454,4,16752894,63,5856500,-1
34205.76516,4,16752894,37,5856500,-1
34205.76516,4,16675969,263,5856800,-1
34205.76526,1,16779043,18,5854700,1
34205.76532,1,16779073,14,5854800,1
34205.76688,4,16675969,132,5856800,-1
34205.76839,4,16675969,59,5856800,-1
34205.77175,1,16781704,18,5856700,-1
34206.13481,1,16810314,100,5905000,-1
34206.13489,1,16810316,100,5915000,-1
34206.18283,1,16812705,100,5765000,1
34206.18286,1,16812706,100,5775000,1
34206.18297,1,16812712,100,5785000,1
34206.18306,1,16812718,100,5795000,1
34206.22486,3,16751233,100,5784600,1
34206.22497,1,16815014,100,5784400,1
34206.29014,1,16818091,7,5854800,1
34206.29025,3,16779043,18,5854700,1
34206.29026,3,16779073,14,5854800,1
34206.29026,3,16781704,18,5856700,-1
34206.29089,1,16818125,53,5854800,1
34206.29123,1,16818137,52,5854800,1
34206.29153,1,16818156,1,5854800,1
34206.29181,1,16818175,5,5854800,1
34206.29193,1,16818181,45,5854800,1
34206.29195,1,16818182,39,5854800,1
34206.29225,1,16818198,27,5854800,1
34206.80116,1,16841958,18,5856600,-1
34206.87982,1,4864091,12,5841500,1
34206.87982,1,12850881,200,5876500,-1
34206.87982,1,4725498,82,5840900,1
34206.87982,1,3583391,100,5877200,-1
34206.87982,1,3565398,40,5840100,1
34206.87982,1,12671288,100,5877500,-1
34206.87982,1,1918309,50,5840000,1
34206.87982,1,4670802,25,5877700,-1
34206.87982,1,2115811,10,5840000,1
34206.87982,1,3647247,45,5878000,-1
34206.87982,1,2470155,15,5840000,1
34206.87982,1,13603146,130,5878000,-1
34206.87982,1,3502533,8,5840000,1
34206.87982,1,13444612,40,5879000,-1
34206.87982,1,3558087,2,5840000,1
34206.87982,1,3647243,4,5840000,1
34206.87982,1,3689103,50,5840000,1
34206.87982,1,4727912,5,5840000,1
34206.87982,1,5743143,2,5840000,1
34206.87982,1,6788988,240,5840000,1
34206.87982,1,6951722,262,5840000,1
34206.87982,1,12762365,100,5840000,1
34206.87982,1,13195914,200,5840000,1
34206.87982,1,4027388,20,5836000,1
34206.87982,1,11278598,250,5835500,1
34206.96535,5,0,100,5855800,1
34206.96551,3,16841958,18,5856600,-1
34207.53199,1,16879396,100,5858000,-1
34207.94771,3,16182629,100,5852500,1
34208.04128,1,16898655,2,5807900,1
34208.04135,1,16898660,2,5856800,-1
34208.07753,1,1374689,1,5835000,1
34208.07753,1,4726563,210,5879900,-1
34208.07753,1,9460494,100,5832200,1
34208.07753,1,1333223,4,5880000,-1
34208.07753,1,13492296,10,5831300,1
34208.07753,1,1360987,1000,5880000,-1
34208.07753,1,1830402,300,5831000,1
34208.07753,1,1361119,200,5880000,-1
34208.07753,1,7270903,400,5831000,1
34208.07753,1,1364795,44,5880000,-1
34208.07753,1,11435964,100,5831000,1
34208.07753,1,1367608,10,5880000,-1
34208.07753,1,3647246,8,5830300,1
34208.07753,1,1369007,100,5880000,-1
34208.07753,1,1333271,46,5830000,1
34208.07753,1,1996866,10,5880000,-1
34208.07753,1,2125608,35,5880000,-1
34208.07753,1,2130940,500,5880000,-1
34208.07753,1,2567592,100,5880000,-1
34208.07753,1,3559257,30,5880000,-1
34208.07753,1,3647252,50,5880000,-1
34208.07753,1,3647253,4,5880000,-1
34208.07753,1,4639835,400,5880000,-1
34208.07753,1,4728216,100,5880000,-1
34208.07753,1,4864058,105,5880000,-1
34208.07753,1,6313285,350,5880000,-1
34208.07753,1,6415887,500,5880000,-1
34208.07753,1,7287079,20,5880000,-1
34208.07753,1,7504327,1000,5880000,-1
34208.07753,1,7972046,2,5880000,-1
34208.07753,1,8121371,10,5880000,-1
34208.07753,1,9147313,42,5880000,-1
34208.07753,1,13183526,1000,5880000,-1
34208.07753,1,13204037,1000,5880000,-1
34208.07753,1,13368133,100,5880000,-1
34208.07753,1,13403838,50,5880000,-1
34208.07753,1,3647256,10,5880100,-1
34208.07753,1,3647257,10,5880100,-1
34208.07753,1,3647259,1000,5880800,-1
34208.07753,1,3647263,10,5880900,-1
34208.07753,1,3577667,330,5881000,-1
34208.48307,1,16914630,100,5854900,1
34208.70287,3,16818091,7,5854800,1
34208.70331,3,16818125,53,5854800,1
34208.83991,3,16818137,52,5854800,1
34208.84043,3,16818156,1,5854800,1
34209.06753,1,1377069,1,5830000,1
34209.06753,1,1996323,1000,5881100,-1
34209.06753,1,1918307,100,5830000,1
34209.06753,1,3647265,800,5881700,-1
34209.06753,1,1996865,10,5830000,1
34209.06753,1,3549795,278,5882000,-1
34209.06753,1,2125484,10,5830000,1
34209.06753,1,3566989,65,5882500,-1
34209.06753,1,2135757,4,5830000,1
34209.06753,1,3569409,133,5883300,-1
34209.06753,1,3184265,500,5830000,1
34209.06753,1,1917918,100,5883500,-1
34209.06753,1,3549251,10,5830000,1
34209.06753,1,3647248,10,5830000,1
34209.06753,1,3647249,100,5830000,1
34209.06753,1,3647251,5,5830000,1
34209.06753,1,8783845,150,5830000,1
34209.06753,1,9184235,100,5830000,1
34209.06753,1,9283576,15,5830000,1
34209.06753,1,9431649,10,5830000,1
34209.06753,1,9756084,100,5830000,1
34209.06753,1,11283436,1000,5830000,1
34209.06753,1,11751898,57,5830000,1
34209.06753,1,12672543,50,5830000,1
34209.06753,1,13434669,19,5830000,1
34209.06753,1,3567065,200,5829000,1
34209.06753,1,2122505,7,5828000,1
34209.06753,1,10822855,400,5826500,1
34209.06753,1,3647254,100,5826400,1
34209.06753,1,3647258,100,5826000,1
34209.21194,1,16939575,42,5854900,1
34209.44271,3,16265761,67,5854400,1
34209.44279,3,16818175,5,5854800,1
34209.4775,1,16948611,320,5856800,-1
34209.48109,1,16948722,320,5856800,-1
34209.48995,4,16675969,225,5856800,-1
34209.49477,1,16949037,67,5854900,1
34209.50656,3,16948611,320,5856800,-1
34209.52272,1,16949716,320,5856800,-1
34209.52571,3,16818181,45,5854800,1
34209.54252,4,16675969,28,5856800,-1
34209.54262,1,16950346,18,5855000,1
34209.78072,4,16950346,18,5855000,1
34209.78072,4,16914630,100,5854900,1
34209.78072,4,16939575,42,5854900,1
34209.78072,4,16949037,40,5854900,1
34209.78081,1,16957682,18,5856800,-1
34209.78084,1,16957685,18,5856700,-1
34209.78408,5,0,44,5855000,1
34209.78408,4,16949037,27,5854900,1
34209.78619,4,16818182,39,5854800,1
34209.78619,4,16818198,27,5854800,1
34209.78619,4,16675936,34,5854700,1
34209.78627,1,16958115,2,5856600,-1
34209.80154,3,16675936,66,5854700,1
34209.8085,1,16958771,66,5854900,1
34209.82877,4,16958771,66,5854900,1
34209.82877,4,16249592,34,5854400,1
34209.82944,1,16959555,169,5856600,-1
34209.83056,3,16959555,169,5856600,-1
34209.83171,1,16959614,169,5856600,-1
34209.8328,3,16959614,169,5856600,-1
34209.83389,1,16959673,169,5856600,-1
34209.83492,3,16959673,169,5856600,-1
34209.91725,1,11446328,400,5825600,1
34209.91725,1,4645410,25,5825100,1
34209.91725,1,1374166,10,5825000,1
34209.91725,1,3647261,25,5825000,1
34209.91725,1,3647262,100,5825000,1
34209.91725,1,7277520,50,5825000,1
34209.91725,1,13389558,100,5825000,1
34209.91725,1,3299334,490,5824300,1
34209.91725,1,3302097,511,5824300,1
34209.91725,1,3585873,500,5824300,1
34209.91725,1,1134377,50,5823700,1
34210.04733,1,16972144,18,5854700,1
34210.04737,1,16972157,4,5854600,1
34210.04743,1,16972164,200,5859100,-1
34210.04745,3,16957682,18,5856800,-1
34210.04746,3,16957685,18,5856700,-1
34210.04746,3,16958115,2,5856600,-1
34210.13154,1,16979328,18,5856500,-1
34210.13155,1,16979334,18,5856600,-1
34210.13157,1,16979338,18,5856700,-1
34210.13159,1,16979339,18,5856800,-1
34210.24115,3,16948722,320,5856800,-1
34210.24125,3,16972144,18,5854700,1
34210.24126,3,16972157,4,5854600,1
34210.52665,3,16972164,200,5859100,-1
34210.52679,3,16979338,18,5856700,-1
34210.52679,3,16979334,18,5856600,-1
34210.52679,3,16979328,18,5856500,-1
